image_id,condition,building,cut,n_observed,n_excluded,n_reviewed_retained,n_imputed_retained,subsample_n,expected_clusters,expected_supported,expected_singletons
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,0.2,24,0,0,0,12,2.76086956522,1.23913043478,1.52173913043
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,0.2,24,0,0,0,16,3.23188405797,1.4347826087,1.79710144928
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,UwV83HsGsw3,0.2,24,0,0,0,20,3.64492753623,1.6884057971,1.95652173913
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,UwV83HsGsw3,0.05,7,1,0,0,4,3.2,0.8,2.4
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,UwV83HsGsw3,0.05,7,1,0,0,6,4,2,2
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,UwV83HsGsw3,0.075,7,1,0,0,4,3.2,0.8,2.4
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,UwV83HsGsw3,0.075,7,1,0,0,6,4,2,2
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,UwV83HsGsw3,0.1,7,1,0,0,4,3.2,0.8,2.4
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,UwV83HsGsw3,0.1,7,1,0,0,6,4,2,2
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,UwV83HsGsw3,0.125,7,1,0,0,4,3.2,0.8,2.4
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,UwV83HsGsw3,0.125,7,1,0,0,6,4,2,2
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,UwV83HsGsw3,0.15,7,1,0,0,4,2.8,1.2,1.6
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,UwV83HsGsw3,0.15,7,1,0,0,6,3,3,0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,UwV83HsGsw3,0.2,7,1,0,0,4,2.8,1.2,1.6
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,UwV83HsGsw3,0.2,7,1,0,0,6,3,3,0
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,UwV83HsGsw3,0.05,4,0,0,0,4,3,1,2
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,UwV83HsGsw3,0.075,4,0,0,0,4,3,1,2
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,UwV83HsGsw3,0.1,4,0,0,0,4,3,1,2
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,UwV83HsGsw3,0.125,4,0,0,0,4,3,1,2
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,UwV83HsGsw3,0.15,4,0,0,0,4,3,1,2
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,UwV83HsGsw3,0.2,4,0,0,0,4,3,1,2
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,UwV83HsGsw3,0.05,5,0,0,0,4,4,0,4
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,UwV83HsGsw3,0.075,5,0,0,0,4,4,0,4
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,UwV83HsGsw3,0.1,5,0,0,0,4,3.4,0.6,2.8
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,UwV83HsGsw3,0.125,5,0,0,0,4,3.4,0.6,2.8
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,UwV83HsGsw3,0.15,5,0,0,0,4,3.4,0.6,2.8
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,UwV83HsGsw3,0.2,5,0,0,0,4,3.4,0.6,2.8
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.05,23,0,0,0,4,1.52173913043,0.997741389046,0.523997741389
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.05,23,0,0,0,6,1.78260869565,1,0.782608695652
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.05,23,0,0,0,8,2.04347826087,1,1.04347826087
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.05,23,0,0,0,10,2.30434782609,1,1.30434782609
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.05,23,0,0,0,12,2.5652173913,1,1.5652173913
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.05,23,0,0,0,16,3.08695652174,1,2.08695652174
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.05,23,0,0,0,20,3.60869565217,1,2.60869565217
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.075,23,0,0,0,4,1.52173913043,0.997741389046,0.523997741389
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.075,23,0,0,0,6,1.78260869565,1,0.782608695652
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.075,23,0,0,0,8,2.04347826087,1,1.04347826087
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.075,23,0,0,0,10,2.30434782609,1,1.30434782609
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.075,23,0,0,0,12,2.5652173913,1,1.5652173913
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.075,23,0,0,0,16,3.08695652174,1,2.08695652174
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.075,23,0,0,0,20,3.60869565217,1,2.60869565217
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.1,23,0,0,0,4,1.34782608696,1,0.347826086957
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.1,23,0,0,0,6,1.52173913043,1,0.521739130435
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.1,23,0,0,0,8,1.69565217391,1,0.695652173913
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.1,23,0,0,0,10,1.86956521739,1,0.869565217391
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.1,23,0,0,0,12,2.04347826087,1,1.04347826087
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.1,23,0,0,0,16,2.39130434783,1,1.39130434783
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.1,23,0,0,0,20,2.73913043478,1,1.73913043478
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.125,23,0,0,0,4,1.34782608696,1,0.347826086957
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.125,23,0,0,0,6,1.52173913043,1,0.521739130435
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.125,23,0,0,0,8,1.69565217391,1,0.695652173913
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.125,23,0,0,0,10,1.86956521739,1,0.869565217391
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.125,23,0,0,0,12,2.04347826087,1,1.04347826087
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.125,23,0,0,0,16,2.39130434783,1,1.39130434783
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.125,23,0,0,0,20,2.73913043478,1,1.73913043478
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.15,23,0,0,0,4,1.34782608696,1,0.347826086957
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.15,23,0,0,0,6,1.52173913043,1,0.521739130435
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.15,23,0,0,0,8,1.69565217391,1,0.695652173913
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.15,23,0,0,0,10,1.86956521739,1,0.869565217391
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.15,23,0,0,0,12,2.04347826087,1,1.04347826087
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.15,23,0,0,0,16,2.39130434783,1,1.39130434783
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.15,23,0,0,0,20,2.73913043478,1,1.73913043478
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.2,23,0,0,0,4,1.17391304348,1,0.173913043478
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.2,23,0,0,0,6,1.26086956522,1,0.260869565217
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.2,23,0,0,0,8,1.34782608696,1,0.347826086957
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.2,23,0,0,0,10,1.4347826087,1,0.434782608696
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.2,23,0,0,0,12,1.52173913043,1,0.521739130435
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.2,23,0,0,0,16,1.69565217391,1,0.695652173913
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,UwV83HsGsw3,0.2,23,0,0,0,20,1.86956521739,1,0.869565217391
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,UwV83HsGsw3,0.05,5,0,0,0,4,2.8,1.2,1.6
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,UwV83HsGsw3,0.075,5,0,0,0,4,2,1.6,0.4
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,UwV83HsGsw3,0.1,5,0,0,0,4,2,1.6,0.4
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,UwV83HsGsw3,0.125,5,0,0,0,4,2,1.6,0.4
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,UwV83HsGsw3,0.15,5,0,0,0,4,2,1.6,0.4
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,UwV83HsGsw3,0.2,5,0,0,0,4,2,1.6,0.4
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.05,7,0,0,0,4,3.25714285714,0.628571428571,2.62857142857
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.05,7,0,0,0,6,4.42857142857,1,3.42857142857
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.075,7,0,0,0,4,2.97142857143,0.914285714286,2.05714285714
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.075,7,0,0,0,6,3.71428571429,1.71428571429,2
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.1,7,0,0,0,4,2.42857142857,1.17142857143,1.25714285714
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.1,7,0,0,0,6,2.85714285714,1.71428571429,1.14285714286
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.125,7,0,0,0,4,2.42857142857,1.17142857143,1.25714285714
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.125,7,0,0,0,6,2.85714285714,1.71428571429,1.14285714286
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.15,7,0,0,0,4,2.42857142857,1.17142857143,1.25714285714
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.15,7,0,0,0,6,2.85714285714,1.71428571429,1.14285714286
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.2,7,0,0,0,4,2.42857142857,1.17142857143,1.25714285714
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,VFuaQ6m2Qom,0.2,7,0,0,0,6,2.85714285714,1.71428571429,1.14285714286
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.05,20,1,0,0,4,3.41666666667,0.536377708978,2.88028895769
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.05,20,1,0,0,6,4.64989680083,1.13957688338,3.51031991744
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.05,20,1,0,0,8,5.66064671483,1.81200550396,3.84864121087
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.05,20,1,0,0,10,6.5,2.4907120743,4.0092879257
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.05,20,1,0,0,12,7.20665634675,3.14164086687,4.06501547988
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.05,20,1,0,0,16,8.33126934985,4.30237358101,4.02889576883
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.075,20,1,0,0,4,2.8495872033,0.916666666667,1.93292053664
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.075,20,1,0,0,6,3.59158926729,1.54256965944,2.04901960784
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.075,20,1,0,0,8,4.15691566775,2.02360350348,2.13331216427
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.075,20,1,0,0,10,4.62062395809,2.40223862824,2.21838532984
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.075,20,1,0,0,12,5.0157378741,2.73384536001,2.28189251409
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.075,20,1,0,0,16,5.64912280702,3.40350877193,2.24561403509
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.1,20,1,0,0,4,2.8495872033,0.916666666667,1.93292053664
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.1,20,1,0,0,6,3.59158926729,1.54256965944,2.04901960784
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.1,20,1,0,0,8,4.15691566775,2.02360350348,2.13331216427
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.1,20,1,0,0,10,4.62062395809,2.40223862824,2.21838532984
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.1,20,1,0,0,12,5.0157378741,2.73384536001,2.28189251409
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.1,20,1,0,0,16,5.64912280702,3.40350877193,2.24561403509
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.125,20,1,0,0,4,2.67002063983,1.00954592363,1.6604747162
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.125,20,1,0,0,6,3.2850877193,1.60448916409,1.68059855521
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.125,20,1,0,0,8,3.73745071578,2.04583101797,1.69161969781
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.125,20,1,0,0,10,4.09441641949,2.40613566001,1.68828075949
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.125,20,1,0,0,12,4.38415892673,2.73400412797,1.65015479876
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.125,20,1,0,0,16,4.80701754386,3.40350877193,1.40350877193
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.15,20,1,0,0,4,2.67002063983,1.00954592363,1.6604747162
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.15,20,1,0,0,6,3.2850877193,1.60448916409,1.68059855521
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.15,20,1,0,0,8,3.73745071578,2.04583101797,1.69161969781
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.15,20,1,0,0,10,4.09441641949,2.40613566001,1.68828075949
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.15,20,1,0,0,12,4.38415892673,2.73400412797,1.65015479876
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.15,20,1,0,0,16,4.80701754386,3.40350877193,1.40350877193
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.2,20,1,0,0,4,2.67002063983,1.00954592363,1.6604747162
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.2,20,1,0,0,6,3.2850877193,1.60448916409,1.68059855521
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.2,20,1,0,0,8,3.73745071578,2.04583101797,1.69161969781
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.2,20,1,0,0,10,4.09441641949,2.40613566001,1.68828075949
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.2,20,1,0,0,12,4.38415892673,2.73400412797,1.65015479876
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,VFuaQ6m2Qom,0.2,20,1,0,0,16,4.80701754386,3.40350877193,1.40350877193
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,VFuaQ6m2Qom,0.05,5,0,0,0,4,4,0,4
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,VFuaQ6m2Qom,0.075,5,0,0,0,4,4,0,4
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,VFuaQ6m2Qom,0.1,5,0,0,0,4,3.4,0.6,2.8
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,VFuaQ6m2Qom,0.125,5,0,0,0,4,3.4,0.6,2.8
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,VFuaQ6m2Qom,0.15,5,0,0,0,4,3.4,0.6,2.8
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,VFuaQ6m2Qom,0.2,5,0,0,0,4,3.4,0.6,2.8
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.05,24,0,0,0,4,1.81112365895,1.00338791643,0.807735742518
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.05,24,0,0,0,6,2.19565217391,1.0542066629,1.14144551101
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.05,24,0,0,0,8,2.5652173913,1.10144927536,1.46376811594
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.05,24,0,0,0,10,2.92028985507,1.16304347826,1.75724637681
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.05,24,0,0,0,12,3.26086956522,1.23913043478,2.02173913043
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.05,24,0,0,0,16,3.89855072464,1.4347826087,2.46376811594
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.05,24,0,0,0,20,4.47826086957,1.6884057971,2.78985507246
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.075,24,0,0,0,4,1.81112365895,1.00338791643,0.807735742518
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.075,24,0,0,0,6,2.19565217391,1.0542066629,1.14144551101
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.075,24,0,0,0,8,2.5652173913,1.10144927536,1.46376811594
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.075,24,0,0,0,10,2.92028985507,1.16304347826,1.75724637681
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.075,24,0,0,0,12,3.26086956522,1.23913043478,2.02173913043
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.075,24,0,0,0,16,3.89855072464,1.4347826087,2.46376811594
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.075,24,0,0,0,20,4.47826086957,1.6884057971,2.78985507246
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.1,24,0,0,0,4,1.81112365895,1.00338791643,0.807735742518
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.1,24,0,0,0,6,2.19565217391,1.0542066629,1.14144551101
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.1,24,0,0,0,8,2.5652173913,1.10144927536,1.46376811594
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.1,24,0,0,0,10,2.92028985507,1.16304347826,1.75724637681
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.1,24,0,0,0,12,3.26086956522,1.23913043478,2.02173913043
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.1,24,0,0,0,16,3.89855072464,1.4347826087,2.46376811594
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.1,24,0,0,0,20,4.47826086957,1.6884057971,2.78985507246
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.125,24,0,0,0,4,1.81112365895,1.00338791643,0.807735742518
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.125,24,0,0,0,6,2.19565217391,1.0542066629,1.14144551101
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.125,24,0,0,0,8,2.5652173913,1.10144927536,1.46376811594
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.125,24,0,0,0,10,2.92028985507,1.16304347826,1.75724637681
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.125,24,0,0,0,12,3.26086956522,1.23913043478,2.02173913043
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.125,24,0,0,0,16,3.89855072464,1.4347826087,2.46376811594
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.125,24,0,0,0,20,4.47826086957,1.6884057971,2.78985507246
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.15,24,0,0,0,4,1.81112365895,1.00338791643,0.807735742518
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.15,24,0,0,0,6,2.19565217391,1.0542066629,1.14144551101
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.15,24,0,0,0,8,2.5652173913,1.10144927536,1.46376811594
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.15,24,0,0,0,10,2.92028985507,1.16304347826,1.75724637681
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.15,24,0,0,0,12,3.26086956522,1.23913043478,2.02173913043
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.15,24,0,0,0,16,3.89855072464,1.4347826087,2.46376811594
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.15,24,0,0,0,20,4.47826086957,1.6884057971,2.78985507246
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.2,24,0,0,0,4,1.78938452851,1.02512704687,0.764257481649
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.2,24,0,0,0,6,2.14130434783,1.10855448899,1.03274985884
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.2,24,0,0,0,8,2.46376811594,1.20289855072,1.26086956522
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.2,24,0,0,0,10,2.75724637681,1.32608695652,1.43115942029
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.2,24,0,0,0,12,3.02173913043,1.47826086957,1.54347826087
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.2,24,0,0,0,16,3.46376811594,1.86956521739,1.59420289855
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.2,24,0,0,0,20,3.78985507246,2.3768115942,1.41304347826
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,X7HyMhZNoso,0.05,5,0,0,0,4,3.4,0.6,2.8
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,X7HyMhZNoso,0.075,5,0,0,0,4,3.4,0.6,2.8
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,X7HyMhZNoso,0.1,5,0,0,0,4,2.8,1.2,1.6
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,X7HyMhZNoso,0.125,5,0,0,0,4,1.8,1,0.8
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,X7HyMhZNoso,0.15,5,0,0,0,4,1.8,1,0.8
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,X7HyMhZNoso,0.2,5,0,0,0,4,1.8,1,0.8
