image_id,condition,building,cut,n_observed,n_excluded,n_reviewed_retained,n_imputed_retained,cluster_a,cluster_b,people_a,people_b,point_count_a,point_count_b,same_point_count,cross_compatible_share,cross_median
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.2,24,0,0,0,1,2,19,2,12,12,True,0,0.280293832857
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,0.2,24,0,0,0,4,2,2,2,16,12,False,0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,X7HyMhZNoso,0.1,5,0,0,0,1,2,2,2,8,8,True,0.5,0.104282116469
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso,0.05,24,0,0,0,3,1,5,14,8,8,True,0.785714285714,0.0412528605052
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso,0.05,24,0,0,0,3,2,5,4,8,8,True,0,0.0712314158459
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso,0.05,24,0,0,0,1,2,14,4,8,8,True,0.892857142857,0.0437612501125
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso,0.075,24,0,0,0,2,1,6,18,8,8,True,0.805555555556,0.0462262460501
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso,0.1,24,0,0,0,2,1,6,18,8,8,True,0.944444444444,0.0462262460501
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.05,5,0,0,0,1,2,3,2,8,8,True,0,0.0767637859027
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,0.075,5,0,0,0,1,2,3,2,8,8,True,0,0.0767637859027
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.05,24,0,0,0,3,8,11,4,8,10,False,0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.05,24,0,0,0,3,5,11,2,8,8,True,0,0.137433130787
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.05,24,0,0,0,3,6,11,3,8,8,True,0,0.114391591511
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.05,24,0,0,0,8,5,4,2,10,8,False,0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.05,24,0,0,0,8,6,4,3,10,8,False,0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.05,24,0,0,0,5,6,2,3,8,8,True,0,0.0640092062378
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,2,6,12,4,8,10,False,0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,2,1,12,2,8,8,True,0.916666666667,0.0559262154514
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,2,3,12,2,8,8,True,0,0.140177335669
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,2,4,12,3,8,8,True,0,0.114391591511
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,6,1,4,2,10,8,False,0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,6,3,4,2,10,8,False,0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,6,4,4,3,10,8,False,0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,1,3,2,2,8,8,True,0,0.12156307836
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,1,4,2,3,8,8,True,0.5,0.0713416010218
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.075,24,0,0,0,3,4,2,3,8,8,True,0.666666666667,0.0640092062378
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.1,24,0,0,0,1,4,14,4,8,10,False,0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.1,24,0,0,0,1,2,14,5,8,8,True,0.1,0.115065659904
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.1,24,0,0,0,4,2,4,5,10,8,False,0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.125,24,0,0,0,1,4,14,4,8,10,False,0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.125,24,0,0,0,1,2,14,5,8,8,True,0.585714285714,0.115065659904
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.125,24,0,0,0,4,2,4,5,10,8,False,0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.15,24,0,0,0,1,3,14,4,8,10,False,0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.15,24,0,0,0,1,2,14,6,8,8,True,0.833333333333,0.117697852989
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.15,24,0,0,0,3,2,4,6,10,8,False,0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,0.2,24,0,0,0,1,2,20,4,8,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,3,4,2,3,8,8,True,0.5,0.0506249158863
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,3,12,2,2,8,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,3,14,2,2,8,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,4,12,3,2,8,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,4,14,3,2,8,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.05,24,0,0,0,12,14,2,2,12,12,True,0,0.36486536424
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,3,13,5,3,8,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,3,16,5,2,8,14,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,3,11,5,2,8,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,13,16,3,2,12,14,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,13,11,3,2,12,12,True,0,0.367549891054
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.075,24,0,0,0,16,11,2,2,14,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,3,12,5,3,8,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,3,15,5,2,8,14,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,3,8,5,2,8,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,3,10,5,2,8,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,12,15,3,2,12,14,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,12,8,3,2,12,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,12,10,3,2,12,12,True,0,0.367549891054
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,15,8,2,2,14,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,15,10,2,2,14,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.1,24,0,0,0,8,10,2,2,10,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.125,24,0,0,0,3,10,6,3,8,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.125,24,0,0,0,3,13,6,2,8,14,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.125,24,0,0,0,3,7,6,2,8,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.125,24,0,0,0,3,9,6,3,8,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.125,24,0,0,0,10,13,3,2,12,14,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.125,24,0,0,0,10,7,3,2,12,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.125,24,0,0,0,10,9,3,3,12,12,True,0,0.36114488185
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.125,24,0,0,0,13,7,2,2,14,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.125,24,0,0,0,13,9,2,3,14,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.125,24,0,0,0,7,9,2,3,10,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.15,24,0,0,0,3,9,6,3,8,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.15,24,0,0,0,3,12,6,2,8,14,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.15,24,0,0,0,3,6,6,2,8,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.15,24,0,0,0,3,8,6,3,8,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.15,24,0,0,0,3,5,6,2,8,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.15,24,0,0,0,9,12,3,2,12,14,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.15,24,0,0,0,9,6,3,2,12,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.15,24,0,0,0,9,8,3,3,12,12,True,0,0.36114488185
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.15,24,0,0,0,9,5,3,2,12,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.15,24,0,0,0,12,6,2,2,14,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.15,24,0,0,0,12,8,2,3,14,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.15,24,0,0,0,12,5,2,2,14,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.15,24,0,0,0,6,8,2,3,10,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.15,24,0,0,0,6,5,2,2,10,10,True,0,0.275661559983
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.15,24,0,0,0,8,5,3,2,12,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.2,24,0,0,0,3,9,6,4,8,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.2,24,0,0,0,3,11,6,2,8,14,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.2,24,0,0,0,3,6,6,2,8,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.2,24,0,0,0,3,8,6,3,8,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.2,24,0,0,0,3,5,6,2,8,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.2,24,0,0,0,9,11,4,2,12,14,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.2,24,0,0,0,9,6,4,2,12,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.2,24,0,0,0,9,8,4,3,12,12,True,0,0.353138381518
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.2,24,0,0,0,9,5,4,2,12,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.2,24,0,0,0,11,6,2,2,14,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.2,24,0,0,0,11,8,2,3,14,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.2,24,0,0,0,11,5,2,2,14,10,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.2,24,0,0,0,6,8,2,3,10,12,False,0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.2,24,0,0,0,6,5,2,2,10,10,True,0,0.275661559983
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,manual,b8cTxDM8gDG,0.2,24,0,0,0,8,5,3,2,12,10,False,0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.05,24,0,0,0,9,8,11,2,12,12,True,0.909090909091,0.0330772019577
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.05,24,0,0,0,9,2,11,2,12,10,False,0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.05,24,0,0,0,9,6,11,2,12,12,True,0.727272727273,0.0455280351432
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.05,24,0,0,0,8,2,2,2,12,10,False,0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.05,24,0,0,0,8,6,2,2,12,12,True,0,0.073240288945
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.05,24,0,0,0,2,6,2,2,10,12,False,0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.075,24,0,0,0,6,2,14,3,12,10,False,0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.075,24,0,0,0,6,5,14,3,12,12,True,0.809523809524,0.0545291537842
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.075,24,0,0,0,2,5,3,3,10,12,False,0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.1,24,0,0,0,6,2,14,3,12,10,False,0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.1,24,0,0,0,6,5,14,3,12,12,True,0.97619047619,0.0545291537842
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.1,24,0,0,0,2,5,3,3,10,12,False,0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.125,24,0,0,0,3,4,2,17,12,12,True,0,0.225969976062
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.125,24,0,0,0,3,2,2,3,12,10,False,0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.125,24,0,0,0,4,2,17,3,12,10,False,0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.15,24,0,0,0,3,4,2,17,12,12,True,0,0.225969976062
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.15,24,0,0,0,3,2,2,3,12,10,False,0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.15,24,0,0,0,4,2,17,3,12,10,False,0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.2,24,0,0,0,3,4,2,17,12,12,True,0.441176470588,0.225969976062
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.2,24,0,0,0,3,2,2,3,12,10,False,0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,0.2,24,0,0,0,4,2,17,3,12,10,False,0,
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,b8cTxDM8gDG,0.075,6,0,0,0,4,3,2,2,8,8,True,0,0.0940971218261
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,b8cTxDM8gDG,0.1,6,0,0,0,3,2,2,2,8,8,True,0.5,0.0940971218261
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,b8cTxDM8gDG,0.1,6,0,0,0,3,1,2,2,8,8,True,0,0.489918362702
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,b8cTxDM8gDG,0.1,6,0,0,0,2,1,2,2,8,8,True,0,0.534212277422
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,b8cTxDM8gDG,0.125,6,0,0,0,2,1,4,2,8,8,True,0,0.515530813968
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,b8cTxDM8gDG,0.15,6,0,0,0,2,1,4,2,8,8,True,0,0.515530813968
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,manual,b8cTxDM8gDG,0.2,6,0,0,0,2,1,4,2,8,8,True,0,0.515530813968
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,e9zR4mvMWw7,0.05,6,0,0,0,2,1,3,3,8,8,True,0.111111111111,0.055455961756
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,manual,e9zR4mvMWw7,0.075,6,0,0,0,2,1,3,3,8,8,True,0.888888888889,0.055455961756
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.05,24,0,0,0,3,5,13,3,8,10,False,0,
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.05,24,0,0,0,3,4,13,6,8,8,True,0.807692307692,0.031608133177
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.05,24,0,0,0,5,4,3,6,10,8,False,0,
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.075,24,0,0,0,1,2,2,13,8,8,True,0.0384615384615,0.093427975937
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.075,24,0,0,0,1,4,2,3,8,10,False,0,
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.075,24,0,0,0,1,3,2,6,8,8,True,0.5,0.0753179863826
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.075,24,0,0,0,2,4,13,3,8,10,False,0,
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.075,24,0,0,0,2,3,13,6,8,8,True,0.987179487179,0.031608133177
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.075,24,0,0,0,4,3,3,6,10,8,False,0,
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.1,24,0,0,0,1,2,2,19,8,8,True,0.684210526316,0.081563158528
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.1,24,0,0,0,1,3,2,3,8,10,False,0,
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.1,24,0,0,0,2,3,19,3,8,10,False,0,
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.125,24,0,0,0,1,2,21,3,8,10,False,0,
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.15,24,0,0,0,1,2,21,3,8,10,False,0,
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,0.2,24,0,0,0,1,2,21,3,8,10,False,0,
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,e9zR4mvMWw7,0.075,6,0,0,0,2,1,2,4,8,8,True,0,0.24348533021
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,e9zR4mvMWw7,0.1,6,0,0,0,2,1,2,4,8,8,True,0,0.24348533021
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,e9zR4mvMWw7,0.125,6,0,0,0,2,1,2,4,8,8,True,0,0.24348533021
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,e9zR4mvMWw7,0.15,6,0,0,0,2,1,2,4,8,8,True,0,0.24348533021
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,e9zR4mvMWw7,0.2,6,0,0,0,2,1,2,4,8,8,True,0,0.24348533021
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,e9zR4mvMWw7,0.05,24,0,0,0,3,1,18,3,8,8,True,0.314814814815,0.0567583446961
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,e9zR4mvMWw7,0.075,24,0,0,0,1,2,4,19,8,8,True,0.5,0.0758095348549
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,e9zR4mvMWw7,0.1,24,0,0,0,1,2,4,20,8,8,True,0.7625,0.0758095348549
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,e9zR4mvMWw7,0.125,24,0,0,0,1,2,4,20,8,8,True,0.9875,0.0758095348549
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,e9zR4mvMWw7,0.05,24,0,0,0,4,1,2,16,8,8,True,0,0.0858881706531
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,e9zR4mvMWw7,0.05,24,0,0,0,4,5,2,2,8,8,True,0,0.0581689718192
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,e9zR4mvMWw7,0.05,24,0,0,0,1,5,16,2,8,8,True,0.5625,0.0489622412945
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,e9zR4mvMWw7,0.075,24,0,0,0,3,1,5,16,8,8,True,0.575,0.0721727893668
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,e9zR4mvMWw7,0.075,24,0,0,0,3,2,5,2,8,8,True,0.4,0.0797241833648
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,e9zR4mvMWw7,0.075,24,0,0,0,1,2,16,2,8,8,True,0.09375,0.0994908446809
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,e9zR4mvMWw7,0.1,24,0,0,0,2,1,7,16,8,8,True,0.848214285714,0.0782672492818
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,e9zR4mvMWw7,0.125,24,0,0,0,2,1,7,16,8,8,True,0.991071428571,0.0782672492818
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,e9zR4mvMWw7,0.125,6,0,0,0,2,1,2,4,8,8,True,0.25,0.137580367179
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,e9zR4mvMWw7,0.15,6,0,0,0,2,1,2,4,8,8,True,0.625,0.137580367179
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,e9zR4mvMWw7,0.05,24,0,0,0,13,10,2,3,12,12,True,0,0.0817190196216
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,e9zR4mvMWw7,0.05,24,0,0,0,13,5,2,2,12,10,False,0,
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,e9zR4mvMWw7,0.05,24,0,0,0,13,6,2,3,12,10,False,0,
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,e9zR4mvMWw7,0.05,24,0,0,0,13,1,2,2,12,8,False,0,
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,e9zR4mvMWw7,0.05,24,0,0,0,10,5,3,2,12,10,False,0,
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,e9zR4mvMWw7,0.05,24,0,0,0,10,6,3,3,12,10,False,0,
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,e9zR4mvMWw7,0.05,24,0,0,0,10,1,3,2,12,8,False,0,
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,e9zR4mvMWw7,0.05,24,0,0,0,5,6,2,3,10,10,True,0.5,0.0492849399674
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,e9zR4mvMWw7,0.05,24,0,0,0,5,1,2,2,10,8,False,0,
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,manual,e9zR4mvMWw7,0.05,24,0,0,0,6,1,3,2,10,8,False,0,
